104,0,0,0,0,957817015
105,0,0,0,0,402443529
106,0,0,0,0,298667574
107,0,0,2,759,303462460
108,1,5711,2,1800,629946797
109,0,0,3,31695,783473090
110,1,13105,0,0,8565171
111,1,4061,3,4678,950995873
112,0,0,0,0,867703916
113,0,0,0,0,593582812
114,0,0,0,0,22340563
115,1,7838,1,1631,679555193
116,1,3660,0,0,161607403
117,0,0,0,0,700623278
118,1,5125,2,1533,755810990
119,0,0,0,0,464090162
120,0,0,0,0,170483243
121,0,0,1,12294,421316364
122,1,5085,2,3994,505563410
123,0,0,0,0,813759954
124,0,0,2,7278,37074844
125,0,0,1,4645,130470336
126,1,2143,3,8882,637739719
127,0,0,0,0,427956603
128,1,6484,0,0,993272296
129,0,0,0,0,880941719
130,0,0,0,0,765577228
131,0,0,0,0,879477038
132,0,0,0,0,718294261
133,0,0,0,0,538875785
134,1,4028,1,6224,106556153
135,0,0,0,0,199037688
136,1,2114,0,0,602893924
137,0,0,0,0,52095937
138,0,0,0,0,351243985
139,0,0,0,0,838970447
140,0,0,0,0,515204929
141,1,8671,2,867,711833264
142,1,6287,0,0,818910510
143,0,0,0,0,243016778
144,0,0,0,0,456565450
145,0,0,4,9526,693628088
146,1,3524,0,0,735552551
147,0,0,0,0,504537312
148,0,0,0,0,82973186
149,0,0,0,0,568473723
150,0,0,0,0,363126949
151,0,0,0,0,411375726
152,0,0,0,0,789568994
153,0,0,0,0,927823143
154,0,0,0,0,453867386
155,0,0,0,0,747049542
156,0,0,1,37163,1307371
157,1,1807,0,0,237786417
158,0,0,0,0,179968769
159,1,10594,0,0,180832267
160,0,0,0,0,328154114
161,0,0,0,0,316724150
162,0,0,0,0,582086109
163,0,0,3,50701,680425927
164,0,0,0,0,541204921
165,0,0,2,4179,329922821
166,1,6158,3,3622,271813109
167,1,4887,2,1738,394642738
168,0,0,2,6891,93412915
169,1,5147,0,0,531912267
170,0,0,0,0,753941980
171,0,0,2,6803,116801717
172,0,0,0,0,56874449
173,0,0,0,0,426760177
174,0,0,0,0,632192290
175,0,0,2,974,293412653
176,0,0,0,0,285566265
177,0,0,0,0,461573915
178,0,0,3,5877,735267214
179,0,0,0,0,225215551
180,0,0,0,0,715988300
181,0,0,0,0,473135731
182,0,0,0,0,754422565
183,0,0,1,6175,264474096
184,0,0,0,0,683378483
185,0,0,1,2235,986629118
186,0,0,0,0,925227514
187,0,0,0,0,437239046
188,0,0,0,0,493235037
189,0,0,2,7437,503906420
190,0,0,0,0,931284804
191,0,0,0,0,384628643
192,1,2214,0,0,919341680
193,0,0,0,0,122722410
194,0,0,0,0,138562850
195,1,6087,0,0,582602737
196,0,0,3,7650,349219108
197,0,0,0,0,197076194
198,0,0,0,0,751811972
199,0,0,0,0,345771306
200,0,0,1,19385,164734443
201,0,0,2,25147,449363369
202,0,0,3,1175,699382604
203,1,3894,0,0,270402636
204,0,0,0,0,847568213
205,1,2659,3,17445,581342206
206,0,0,0,0,586056136
207,0,0,0,0,621465072
208,0,0,1,5537,658489952
209,0,0,0,0,830855632
210,0,0,3,3573,159680310
211,0,0,0,0,444239590
212,1,3705,3,9873,34434267
213,1,6693,0,0,416505182
214,0,0,1,1507,642987359
215,0,0,3,1780,930929206
216,0,0,0,0,23391155
217,0,0,2,5958,922808394
218,0,0,0,0,391760011
219,0,0,1,8450,987326546
220,1,4380,0,0,381161377
221,1,1826,2,35666,382476479
222,0,0,0,0,841940867
223,0,0,0,0,754620325
224,1,6716,0,0,112683646
225,0,0,1,9592,940500522
226,0,0,1,8948,934739805
227,1,4644,2,28026,819642529
228,0,0,0,0,810723697
229,0,0,0,0,457987162
230,0,0,0,0,601891328
231,0,0,0,0,62418137
232,0,0,0,0,312200998
233,0,0,0,0,441643202
234,1,53571,1,35879,378763891
235,0,0,3,6836,528728477
236,0,0,3,8569,792196051
237,1,4257,0,0,58776285
238,0,0,0,0,273369457
239,1,4277,0,0,321756880
240,1,2832,0,0,720467228
241,1,19597,0,0,272574318
242,0,0,0,0,170341954
243,0,0,0,0,589266751
244,0,0,0,0,82438997
245,0,0,0,0,290532681
246,0,0,1,3460,775565803
247,0,0,0,0,406716758
248,0,0,3,8623,75059545
249,0,0,0,0,390391019
250,0,0,0,0,92266258
251,0,0,0,0,968152368
252,0,0,0,0,320606745
253,0,0,1,5486,763546349
254,1,2738,0,0,484098012
255,0,0,3,4470,718072463
256,0,0,0,0,638536907
257,0,0,0,0,334788395
258,0,0,0,0,645904097
259,1,1146,0,0,281496208
260,0,0,0,0,330583611
261,0,0,0,0,469933313
262,0,0,2,7462,729998807
263,0,0,0,0,190155317
264,0,0,0,0,160311489
265,0,0,0,0,13754425
266,0,0,3,722,314329596
267,0,0,2,2797,119788926
268,0,0,0,0,335706802
269,1,4658,3,35577,196318853
270,0,0,0,0,944419063
271,0,0,0,0,870743869
272,1,5259,0,0,17880810
273,0,0,0,0,645000039
274,0,0,1,4418,594467420
275,0,0,4,2592,756140580
276,0,0,1,2631,605748289
277,0,0,1,9062,930282594
278,1,3769,0,0,128484499
279,0,0,2,7628,901443160
280,1,5733,3,4276,50629045
281,0,0,0,0,465629484
282,1,4363,1,3738,752931241
283,0,0,3,5253,656528078
284,0,0,3,45574,934286635
285,0,0,0,0,128002194
286,0,0,3,9462,65790066
287,0,0,0,0,357762726
288,1,5523,1,6544,53702103
289,1,7390,0,0,197015157
290,1,1165,2,7504,944239689
291,0,0,0,0,48124408
292,1,2362,2,1052,739230069
293,0,0,1,9419,620638009
294,0,0,0,0,192114963
295,1,6142,2,10099,242777133
296,0,0,0,0,975778622
297,0,0,1,6689,277552954
298,0,0,0,0,33544630
299,0,0,2,4117,496107895
300,0,0,0,0,646753404
301,0,0,1,9768,511097692
302,1,686,0,0,673726800
303,0,0,2,10177,362716446
304,1,1065,2,10520,758370952
305,1,5075,2,20452,621176428
306,0,0,3,19030,180019907
307,0,0,0,0,756376204
308,1,680,1,10231,510001503
309,0,0,2,4784,919835907
310,0,0,2,35430,880702697
311,0,0,2,10851,899830494
312,0,0,0,0,666444862
313,0,0,1,6913,476379522
314,0,0,0,0,142840345
315,1,2287,1,9261,874440593
316,1,6195,1,5771,790738376
317,1,4862,1,5039,256323118
318,0,0,0,0,155781501
319,0,0,0,0,597296394
320,0,0,0,0,999482663
321,0,0,0,0,612923010
322,1,9776,2,7767,514109893
323,1,5546,2,1316,353605491
324,0,0,4,8185,205543280
325,1,3418,1,4769,695833713
326,1,4423,1,41818,388238418
327,0,0,2,663,890299798
328,0,0,0,0,663636222
329,0,0,0,0,710752022
330,0,0,2,1197,824235589
331,0,0,0,0,922784654
332,0,0,0,0,616722972
333,0,0,2,1937,132742099
334,1,2328,0,0,82157353
335,0,0,1,7401,884328607
336,0,0,2,27130,499733944
337,0,0,0,0,993909059
338,0,0,0,0,719425580
339,1,4700,1,5702,573931423
340,0,0,0,0,388050397
341,1,6880,3,41913,125992610
342,0,0,0,0,594606184
343,0,0,0,0,674471094
344,0,0,2,4263,833443761
345,0,0,4,10375,542013577
346,0,0,2,2219,314882114
347,1,3644,2,2949,673112887
348,0,0,1,8118,196628077
349,1,4758,3,5658,179892685
350,0,0,0,0,100818915
351,1,4875,0,0,294957776
352,0,0,0,0,213361324
353,0,0,0,0,590277374
354,0,0,0,0,234108296
355,0,0,1,5489,486162680
356,0,0,0,0,105645072
357,0,0,0,0,159318106
358,0,0,0,0,858966351
359,0,0,0,0,192744071
360,1,17290,0,0,188827017
361,1,5395,4,17493,250492527
362,1,5021,0,0,737298009
363,0,0,2,4048,764936907
364,0,0,0,0,471548802
365,0,0,1,3320,18938047
366,1,2891,3,7181,716232766
367,0,0,0,0,137443614
368,0,0,0,0,406695090
369,0,0,0,0,180434966
370,1,3149,2,3913,197424537
371,1,3602,1,5137,158580440
372,0,0,3,1332,865934369
373,0,0,0,0,983599846
374,1,2516,0,0,417088161
375,1,2449,3,3288,454217720
376,1,3259,2,4188,727995019
377,0,0,0,0,896831217
378,0,0,0,0,514525729
379,1,21823,3,8035,976068152
380,0,0,0,0,707887401
381,0,0,2,4500,362240875
382,0,0,0,0,282526845
383,0,0,1,3575,786289554
384,1,3085,0,0,16380140
385,0,0,2,4750,790941488
386,1,3593,2,3769,892542306
387,0,0,0,0,258016112
388,1,458,2,1079,305360927
389,0,0,2,8174,755132407
390,1,6143,0,0,443540965
391,1,4524,3,11279,332762693
392,1,4480,0,0,953612670
393,0,0,0,0,513623278
394,0,0,3,3400,385226708
395,0,0,3,6183,220967341
396,0,0,0,0,585490263
397,1,5619,1,1830,717557168
398,1,1766,0,0,859631331
399,0,0,0,0,137281356
400,0,0,0,0,533779817
401,0,0,2,3614,789275794
402,0,0,0,0,569373348
403,0,0,0,0,777916931
404,0,0,1,36556,301401225
405,0,0,0,0,255981051
406,0,0,0,0,999158340
407,0,0,1,5299,507152894
408,0,0,3,5645,670502617
409,0,0,2,3704,95033073
410,0,0,0,0,480353791
411,1,2262,2,7181,457650286
412,0,0,0,0,255731304
413,1,40152,0,0,195811371
414,0,0,0,0,57895463
415,1,1237,0,0,457758097
416,1,2876,0,0,930441156
417,0,0,0,0,976339643
418,1,1650,0,0,909194817
419,0,0,2,1494,918549572
420,1,14834,3,39892,445009433
421,1,1796,1,44414,440161891
422,0,0,0,0,352494327
423,0,0,0,0,361419420
424,1,4057,1,981,458542755
425,1,5177,2,1992,500969215
426,0,0,0,0,195066900
427,0,0,1,4148,206553302
428,1,5287,0,0,336658177
429,1,1444,1,6762,244035286
430,0,0,0,0,428531409
431,0,0,0,0,380033719
432,0,0,3,41833,10083678
433,0,0,0,0,490636474
434,1,3008,2,6600,121133457
435,0,0,0,0,144963475
436,1,3943,1,7993,349289375
437,0,0,0,0,3828216
438,1,2316,3,3710,220536762
439,1,5363,0,0,117032293
440,0,0,0,0,390106458
441,1,5051,1,3868,113006999
442,1,6245,0,0,196357678
443,0,0,0,0,466727453
444,0,0,0,0,56143832
445,0,0,0,0,715325953
446,0,0,0,0,357996074
447,0,0,0,0,670054779
448,1,2872,0,0,303541974
449,1,6101,1,3546,924126656
450,0,0,1,2659,845511488
451,0,0,0,0,721052628
452,0,0,0,0,144633248
453,0,0,3,5338,847998804
454,0,0,2,5289,294081063
455,0,0,0,0,398253782
456,0,0,0,0,205873423
457,0,0,0,0,411491601
458,0,0,3,7219,974973280
459,0,0,0,0,299535182
460,0,0,0,0,522831508
461,1,1347,0,0,386495489
462,1,4579,1,6948,330009006
463,0,0,0,0,826987002
464,1,6228,2,834,234471965
465,0,0,0,0,925155504
466,0,0,1,18331,789161168
467,1,4997,1,8571,694149775
468,0,0,3,4652,583492206
469,0,0,0,0,992495068
470,0,0,0,0,54576929
471,0,0,2,8744,185382071
472,0,0,3,36562,296809989
473,1,8662,3,39535,856909134
474,0,0,2,4070,974600099
475,0,0,0,0,302436609
476,0,0,0,0,374872081
477,0,0,1,3155,176300530
478,0,0,0,0,431960650
479,0,0,0,0,530675931
480,0,0,0,0,753621305
481,0,0,0,0,247833708
482,0,0,0,0,538813591
483,0,0,0,0,727784328
484,0,0,0,0,853742774
485,1,5952,1,30288,885737455
486,1,5252,2,1546,86637420
487,1,5440,3,1144,29782827
488,0,0,0,0,564124540
489,0,0,0,0,25715012
490,0,0,3,8251,873530429
491,0,0,0,0,313782874
492,1,7719,1,32882,95483524
493,0,0,1,3452,508400544
494,1,8289,2,2949,279830030
495,0,0,0,0,588524933
496,0,0,0,0,68419810
497,1,2353,0,0,177904348
498,0,0,1,39614,954222851
499,0,0,0,0,695264867
500,0,0,0,0,779731125
501,0,0,0,0,390463105
502,1,2289,3,2948,866499831
503,0,0,0,0,597023314
504,0,0,3,3079,527413473
505,0,0,0,0,436906531
506,0,0,0,0,462828318
507,0,0,0,0,999926368
508,0,0,0,0,386689370
509,0,0,0,0,995983724
510,0,0,0,0,694564429
511,0,0,0,0,767746253
512,0,0,2,16255,302914112
513,0,0,2,1392,727384818
514,0,0,0,0,716374232
515,0,0,0,0,349489914
516,0,0,0,0,105813423
517,1,5457,3,34041,305504579
518,0,0,3,5076,242000609
519,1,3428,3,16121,305612736
520,0,0,3,5372,118339017
521,0,0,2,6418,662689878
522,0,0,0,0,563040522
523,0,0,1,10412,293369737
524,0,0,0,0,678926910
525,0,0,0,0,105167366
526,0,0,0,0,422147419
527,0,0,1,37130,653240659
528,0,0,3,6031,770197017
529,1,4898,0,0,939439584
530,1,4046,4,1055,926619902
531,0,0,0,0,262104318
532,1,2812,0,0,459023169
533,0,0,0,0,726219892
534,0,0,0,0,508339617
535,0,0,1,14552,345344329
536,1,5050,0,0,249645278
537,0,0,0,0,628164043
538,0,0,3,1107,459685968
539,1,3782,1,4792,319394056
540,1,3443,3,4546,411870556
541,0,0,2,2520,957050266
542,0,0,0,0,338776264
543,0,0,0,0,730524072
544,0,0,0,0,94764565
545,1,46858,0,0,271284833
546,0,0,0,0,414427246
547,0,0,0,0,839070640
548,1,2058,0,0,790543950
549,1,1958,0,0,317314544
550,0,0,2,49641,728230622
551,0,0,0,0,297255585
552,0,0,0,0,849850677
553,0,0,0,0,779818728
554,1,4313,1,2848,609195177
555,1,1736,2,3971,992004739
556,1,4257,2,697,126864927
557,1,3492,2,6089,271625863
558,1,1413,0,0,632172083
559,0,0,0,0,474066345
560,0,0,0,0,756075815
561,0,0,2,1335,845009116
562,0,0,4,5240,270187595
563,0,0,0,0,399237836
564,0,0,5,6813,641381483
565,1,1036,1,1613,939976071
566,1,3722,3,4528,143078256
567,0,0,0,0,450249244
568,0,0,1,44932,437006760
569,1,6827,0,0,870837092
570,0,0,1,1381,92890623
571,1,1842,2,1271,366520317
572,0,0,0,0,958078219
573,1,8798,2,30450,379228726
574,0,0,1,1413,611621243
575,0,0,0,0,717396880
576,0,0,0,0,758151663
577,0,0,0,0,788829442
578,0,0,0,0,163220080
579,0,0,3,1927,405299333
580,0,0,1,5876,665180201
581,1,5636,0,0,773942917
582,0,0,3,1584,511494009
583,1,3414,0,0,394138480
584,0,0,0,0,363208227
585,1,7161,2,4002,554270628
586,0,0,3,651,814013916
587,0,0,0,0,481666327
588,1,26305,1,19545,178129665
589,1,5717,0,0,997699984
590,0,0,2,5117,711084452
591,0,0,0,0,443183800
592,0,0,1,2743,710203983
593,1,4306,1,7323,88627202
594,0,0,0,0,534426680
595,1,1813,3,39425,585452998
596,0,0,2,8395,323105809
597,0,0,0,0,161058138
598,0,0,3,3485,527138960
599,0,0,0,0,726634120
600,0,0,0,0,983129972
601,0,0,0,0,640966006
602,1,2463,2,8336,214040951
603,1,465,2,5385,698704491
604,0,0,1,23949,344781057
605,1,5016,3,37211,746641102
606,0,0,2,7531,819469146
607,0,0,0,0,247830994
608,0,0,3,1159,236044172
609,0,0,0,0,18197959
610,0,0,0,0,853551610
611,1,3354,2,9933,962365648
612,0,0,0,0,416746837
613,0,0,0,0,846741025
614,0,0,0,0,316861921
615,1,5911,1,3564,489794163
616,0,0,0,0,655100096
617,0,0,3,25664,931284621
618,1,1368,0,0,568743363
619,1,3998,0,0,470253509
620,0,0,0,0,779542452
621,0,0,1,7859,307096281
622,0,0,0,0,279632339
623,0,0,0,0,427768498
624,0,0,3,7808,141743339
625,0,0,0,0,482898358
626,0,0,0,0,183697567
627,0,0,0,0,887149425
628,1,3854,2,975,539729665
629,0,0,0,0,954212606
630,1,4611,0,0,968418547
631,0,0,2,1310,524892923
632,0,0,0,0,895147164
633,0,0,0,0,989577620
634,0,0,0,0,116202466
635,0,0,0,0,272494372
636,0,0,0,0,17347314
637,0,0,0,0,981121505
638,0,0,0,0,1900527
639,1,917,3,4448,837151081
640,0,0,0,0,552457945
641,0,0,2,5878,646710804
642,1,9162,0,0,974496106
643,0,0,0,0,753512533
644,0,0,0,0,99626436
645,0,0,0,0,675974391
646,1,3829,0,0,275306071
647,0,0,0,0,82094250
648,0,0,2,1992,380988425
649,0,0,0,0,989066499
650,1,4846,0,0,904432751
651,0,0,2,8502,560287212
652,1,6409,1,3267,986046134
653,0,0,0,0,33286578
654,0,0,1,900,958601721
655,1,3844,0,0,317439005
656,0,0,2,1161,435625221
657,0,0,2,11976,827178489
658,0,0,0,0,499348624
659,0,0,3,3919,194669970
660,0,0,2,39833,741358574
661,0,0,0,0,348128429
662,0,0,0,0,317842701
663,0,0,0,0,969347793
664,0,0,0,0,729507050
665,1,2595,1,4599,590272679
666,0,0,1,18535,631474711
667,0,0,0,0,363479465
668,0,0,0,0,482073984
669,0,0,1,8386,640048389
670,0,0,0,0,494552963
671,0,0,1,1511,992666577
672,0,0,0,0,52463713
673,1,22134,2,8062,925791877
674,0,0,2,6724,484650249
675,0,0,0,0,318742437
676,1,60838,1,2860,653931565
677,1,2705,3,3423,389457553
678,0,0,0,0,568406779
679,1,16840,3,8002,779705246
680,0,0,0,0,606191446
681,1,4423,0,0,981096209
682,0,0,0,0,664499270
683,1,5363,3,4765,82554930
684,0,0,1,3075,814507540
685,1,9893,0,0,891109608
686,0,0,3,5624,18911750
687,1,5495,0,0,221782023
688,1,5386,1,2622,772511257
689,1,4194,1,3830,344149788
690,1,5061,2,45894,634070423
691,0,0,0,0,642975749
692,0,0,0,0,542062164
693,0,0,0,0,834666908
694,0,0,2,32239,319910320
695,0,0,0,0,270119970
696,0,0,0,0,752309500
697,0,0,0,0,494349872
698,1,3038,2,7781,580228287
699,1,1030,0,0,918437912
700,0,0,1,36267,900527776
701,0,0,0,0,97903138
702,0,0,0,0,379632558
703,0,0,0,0,523858256
704,0,0,0,0,11634102
705,0,0,2,8006,112544942
706,0,0,1,2896,774052555
707,1,5109,3,2479,468564989
708,0,0,0,0,126375450
709,0,0,0,0,296960793
710,1,2424,1,3919,734467603
711,0,0,0,0,247424045
712,0,0,0,0,377628766
713,0,0,0,0,134738919
714,0,0,0,0,251827434
715,0,0,0,0,57808809
716,0,0,0,0,938382235
717,1,27496,0,0,315755344
718,0,0,0,0,600749165
719,0,0,2,7478,233252730
720,1,5862,2,9785,109627178
721,0,0,0,0,156186403
722,0,0,0,0,73630929
723,0,0,4,2847,365565054
724,0,0,0,0,420707558
725,0,0,0,0,314006147
726,0,0,0,0,860143895
727,1,3960,1,7223,166073270
728,0,0,0,0,324060462
729,0,0,0,0,600385688
730,0,0,0,0,329152754
731,0,0,0,0,676425834
732,0,0,0,0,320781931
733,0,0,3,4263,427138852
734,1,1226,2,5581,515799393
735,0,0,0,0,826840501
736,1,2471,0,0,278472793
737,1,3435,3,7486,153574010
738,0,0,0,0,169535646
739,0,0,0,0,105282377
740,0,0,0,0,917624270
741,0,0,0,0,807685357
742,0,0,0,0,150742638
743,0,0,0,0,688412739
744,0,0,0,0,808457403
745,0,0,0,0,489425187
746,0,0,0,0,124071503
747,1,2838,2,33388,93519245
748,1,4402,0,0,75194867
749,0,0,0,0,825126475
750,0,0,2,6474,251851062
751,1,5722,3,9718,918785974
752,0,0,2,5531,931221104
753,1,6220,0,0,132924806
754,0,0,0,0,249923796
755,0,0,3,2982,111008804
756,1,3879,1,1142,230948853
757,1,2962,2,9773,958652858
758,0,0,0,0,145363238
759,0,0,0,0,913147347
760,0,0,0,0,430554774
761,0,0,0,0,120868496
762,0,0,1,1402,471968658
763,0,0,2,6322,424786843
764,1,4405,1,5398,348362424
765,0,0,2,3908,730161977
766,0,0,0,0,777788532
767,1,5378,2,5982,438085141
768,0,0,0,0,729906545
769,0,0,0,0,732351484
770,0,0,0,0,638387778
771,0,0,3,3826,114352452
772,0,0,2,9197,938303236
773,0,0,0,0,616415777
774,1,2044,4,1712,897529156
775,0,0,1,17691,134426064
776,0,0,1,3546,339847244
777,0,0,2,9085,827574178
778,0,0,2,6822,978376735
779,0,0,0,0,897465576
780,0,0,0,0,448101140
781,1,835,2,5575,288116855
782,0,0,1,10147,809433095
783,1,2931,1,4020,686821723
784,0,0,1,10265,380886411
785,0,0,0,0,896894650
786,1,4578,3,31401,484814016
787,0,0,0,0,989870546
788,1,2982,0,0,79332543
789,0,0,0,0,541184760
790,0,0,1,32115,221331559
791,0,0,3,33218,551296680
792,0,0,3,3805,433559105
793,0,0,0,0,344418903
794,0,0,0,0,363183316
795,0,0,4,4326,960411098
796,0,0,0,0,321588388
797,0,0,0,0,353028480
798,0,0,2,1278,377113943
799,0,0,2,6281,943460621
800,0,0,0,0,887521778
801,0,0,2,8295,668312735
802,0,0,0,0,728598765
803,0,0,3,4748,890361473
804,0,0,1,6668,786615637
805,0,0,0,0,496944134
806,0,0,2,6632,343549613
807,1,6331,0,0,412540642
808,0,0,1,7875,493410573
809,0,0,2,37066,761425152
810,0,0,0,0,292877455
811,1,9270,0,0,775278706
812,0,0,0,0,889530074
813,1,5040,1,3979,426770568
814,0,0,3,7822,22965816
815,0,0,0,0,307042838
816,0,0,0,0,381939339
817,0,0,0,0,584909942
818,0,0,3,10421,62526097
819,0,0,0,0,647929536
820,0,0,0,0,877092530
821,0,0,0,0,2755470
822,1,4539,1,3211,689058670
823,0,0,0,0,877336554
824,1,2011,3,9231,640251296
825,0,0,0,0,368736067
826,1,2408,0,0,426369935
827,0,0,0,0,441669981
828,1,2697,0,0,692928838
829,1,2233,2,5639,814292282
830,1,6098,0,0,137784529
831,0,0,0,0,442029284
832,0,0,0,0,509848253
833,0,0,0,0,792036483
834,1,4214,0,0,405037020
835,0,0,0,0,111510092
836,0,0,0,0,521577209
837,0,0,1,49131,932490405
838,0,0,0,0,268301086
839,0,0,0,0,135435380
840,0,0,0,0,300696853
841,1,5835,2,2933,220914247
842,1,1418,2,4426,749739115
843,0,0,0,0,464257651
844,0,0,2,23972,897794715
845,0,0,0,0,277134628
846,0,0,0,0,187912292
847,0,0,0,0,623213210
848,0,0,2,1414,668346653
849,1,2439,3,6523,640148036
850,1,1062,3,40386,134059959
851,0,0,0,0,632067262
852,0,0,2,1031,202401508
853,0,0,1,8431,101437485
854,0,0,0,0,354229385
855,1,3338,0,0,908301475
856,0,0,1,2974,707470066
857,0,0,0,0,819681380
858,1,4312,3,4236,364590423
859,0,0,0,0,173124759
860,1,2569,1,11226,85976149
861,0,0,0,0,758460775
862,0,0,0,0,874293167
863,1,3079,0,0,791755704
864,0,0,1,26871,752605960
865,0,0,0,0,280723155
866,0,0,1,36700,630289134
867,0,0,0,0,232838532
868,0,0,0,0,273204117
869,0,0,0,0,131312301
870,0,0,2,4992,861285967
871,1,10900,1,3542,918559086
872,0,0,2,2928,125727457
873,0,0,0,0,121455159
874,0,0,0,0,986624385
875,0,0,0,0,747557690
876,0,0,4,8466,60772381
877,0,0,0,0,64779757
878,0,0,0,0,89945962
879,0,0,2,43170,582239433
880,0,0,0,0,308802855
881,0,0,0,0,560240002
882,0,0,0,0,835290346
883,0,0,0,0,506016624
884,0,0,0,0,908951082
885,0,0,0,0,183450284
886,0,0,0,0,549987782
887,0,0,0,0,464246616
888,1,4011,1,16545,136529714
889,0,0,0,0,571506701
890,0,0,3,7792,624938466
891,0,0,0,0,619566934
892,0,0,0,0,55524088
893,0,0,0,0,240388657
894,1,8809,1,958,773531108
895,0,0,2,1368,128098401
896,0,0,3,6042,281256236
897,1,7551,0,0,627042394
898,0,0,3,6913,43203770
899,0,0,2,8190,218091133
900,0,0,0,0,967475025
901,0,0,2,6494,183615561
902,1,3771,2,35585,233129192
903,0,0,0,0,367663474
904,0,0,1,6712,299207740
905,0,0,0,0,454506838
906,0,0,1,5290,571823205
907,0,0,0,0,202763058
908,1,2668,0,0,651998401
909,1,4488,1,3805,888316246
910,1,6868,0,0,561039232
911,1,5811,0,0,204629831
912,1,890,1,10310,184370200
913,0,0,2,8730,893164992
914,0,0,0,0,657603682
915,0,0,0,0,528698470
916,0,0,0,0,243138203
917,1,6755,2,1994,932076592
918,0,0,0,0,575863096
919,0,0,0,0,643171611
920,0,0,1,12204,33092467
921,0,0,0,0,458250012
922,0,0,0,0,439757265
923,0,0,3,5007,430670098
924,0,0,3,4784,880340839
925,0,0,0,0,64308498
926,1,5455,0,0,528843888
927,1,6849,0,0,365563286
928,0,0,2,30001,495504901
929,0,0,2,5545,851535496
930,0,0,1,5784,559629694
931,0,0,0,0,673625030
932,0,0,0,0,171651788
933,1,1909,1,29447,937660052
934,1,20540,0,0,810479400
935,1,7443,0,0,994894155
936,0,0,1,5818,106952963
937,1,962,0,0,206064949
938,0,0,0,0,422322006
939,0,0,0,0,792318698
940,0,0,0,0,944417458
941,0,0,0,0,43560967
942,0,0,0,0,202973016
943,1,4439,0,0,337358239
944,0,0,0,0,384934557
945,0,0,0,0,566117893
946,0,0,0,0,12233674
947,1,2203,1,8533,61725370
948,0,0,0,0,533130158
949,0,0,0,0,50542167
950,0,0,0,0,519429084
951,0,0,0,0,355004402
952,0,0,0,0,435559869
953,0,0,1,3753,271390150
954,0,0,2,3647,726538399
955,1,6255,0,0,532990858
